"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Qatar","QAT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1459999084473","46.8889999389648","46.4090003967285","46.6450004577637","46.548999786377","46.3580017089844","45.6419982910156","43.2690010070801","42.3639984130859","42.1800003051758","41.7330017089844","42.8580017089844","43.6209983825684","44.6949996948242","44.6040000915527","45.7029991149902","47.0120010375977","48.773998260498","48.923999786377","49.1440010070801","51.439998626709","52.8919982910156","54.2809982299805","55.8120002746582","57.4049987792969","58.9360008239746","58.1059989929199","57.3839988708496","56.9370002746582","56.8110008239746","56.7620010375977",
"Romania","ROU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5740013122559","62.5750007629395","62.6710014343262","62.2820014953613","61.9860000610352","61.8230018615723","58.7169990539551","59.5709991455078","58.5050010681152","58.5890007019043","57.9570007324219","56.6839981079102","50.6570014953613","48.5439987182617","48.068000793457","46.2970008850098","47.2190017700195","46.8019981384277","46.1180000305176","45.8460006713867","46.310001373291","46.132999420166","46.2729988098145","46.0050010681152","46.1459999084473","45.1879997253418","44.4650001525879","45.9339981079102","45.7480010986328","45.314998626709","44.8790016174316",
"Russian Federation","RUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8919982910156","58.5229988098145","57.9970016479492","56.1269989013672","54.2120018005371","53.6640014648438","52.8390007019043","51.8330001831055","51.1749992370605","54.5480003356934","54.6419982910156","53.4939994812012","54.4959983825684","54.2480010986328","54.7169990539551","55.1870002746582","55.5530014038086","56.1479988098145","56.0670013427734","56.2190017700195","55.8849983215332","56.1310005187988","56.0639991760254","55.7430000305176","55.6689987182617","55.4879989624023","55.6119995117188","55.1889991760254","55.2430000305176","54.8219985961914","54.4099998474121",
"Rwanda","RWA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8550033569336","87.6709976196289","87.3379974365234","86.8460006713867","86.3160018920898","85.6500015258789","85.5790023803711","85.3489990234375","85.0709991455078","84.7689971923828","84.4749984741211","84.3830032348633","84.3219985961914","84.2799987792969","84.2409973144531","84.197998046875","84.1669998168945","84.1470031738281","84.1320037841797","84.1129989624023","84.0800018310547","84.0550003051758","84.0100021362305","83.9400024414063","83.8450012207031","83.8769989013672","83.8850021362305","83.8990020751953","83.9049987792969","83.931999206543","83.9499969482422",
"South Asia","SAS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3570008845222","29.2840563941046","29.2645491024076","29.3803903891344","29.563762912544","29.3296212276199","29.3889805913159","29.4717243736845","29.5861001774134","29.5396700819846","29.5661589533338","29.7548561168266","29.9695909378737","30.2594019969859","30.5585685794967","30.8241209813583","29.8548017517422","28.9365870206161","28.0723437123491","27.3112112164352","26.5508299135524","25.5490532731957","24.5762969578485","24.3918083490596","24.1899634616646","24.1040864943844","23.8398339712774","23.8153249972534","23.5447416592524","23.4595105499865","23.3690369740214",
"Saudi Arabia","SAU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5880002975464","14.2609996795654","14.2150001525879","14.4840002059937","14.7030000686646","14.8769998550415","15.1129999160767","15.4309997558594","15.8409996032715","16.3360004425049","16.1040000915527","15.8400001525879","15.8870000839233","16.451000213623","17.048999786377","17.6760005950928","18.2660007476807","17.8509998321533","17.5209999084473","17.1639995574951","18.2759990692139","19.632999420166","20.4160003662109","20.3999996185303","20.8339996337891","22.2220001220703","23.1989994049072","22.5590000152588","21.9500007629395","22.1149997711182","22.257999420166",
"Sudan","SDN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4479999542236","24.2250003814697","25.0330009460449","25.867000579834","26.7269992828369","27.6089992523193","28.5130004882813","28.4540004730225","28.4009990692139","28.3540000915527","28.3150005340576","28.2880001068115","28.2689990997314","28.253999710083","28.2390003204346","28.2210006713867","28.2029991149902","28.1830005645752","28.1620006561279","28.1399993896484","28.1180000305176","28.0970001220703","28.1380004882813","28.2600002288818","28.4109992980957","28.5620002746582","28.7099990844727","28.8770008087158","29.1030006408691","29.1030006408691","29.1089992523193",
"Senegal","SEN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9039993286133","32.9210014343262","32.9519996643066","32.9959983825684","33.0719985961914","33.1419982910156","33.1679992675781","33.2159996032715","33.2700004577637","33.3370018005371","33.4339981079102","33.5110015869141","33.6310005187988","33.7239990234375","33.8240013122559","33.9230003356934","34.0130004882813","34.0789985656738","34.1500015258789","34.2249984741211","34.3030014038086","34.382999420166","34.4640007019043","34.5439987182617","34.6209983825684","34.6969985961914","34.773998260498","34.8689994812012","34.9830017089844","35.0480003356934","35.1030006408691",
"Singapore","SGP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2270011901855","47.7490005493164","48.189998626709","49.0439987182617","49.8849983215332","50.5690002441406","51.1720008850098","51.7560005187988","51.1749992370605","51.7280006408691","52.1520004272461","52.632999420166","51.6590003967285","52.3810005187988","52.8450012207031","53.3400001525879","54.056999206543","54.8059997558594","57.2599983215332","56.8860015869141","58.0789985656738","58.8269996643066","59.7980003356934","60.1339988708496","61.3709983825684","62.5730018615723","62.5139999389648","62.1360015869141","62.0740013122559","61.9700012207031","61.8139991760254",
"Solomon Islands","SLB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7269973754883","81.5759963989258","81.2170028686523","81.2020034790039","81.004997253418","80.8519973754883","80.9729995727539","81.2310028076172","81.3619995117188","81.5830001831055","82.3359985351563","82.7779998779297","83.0230026245117","82.9749984741211","82.963996887207","82.9219970703125","82.7959976196289","82.6549987792969","82.5260009765625","82.7850036621094","82.6910018920898","82.3740005493164","82.302001953125","82.2740020751953","82.2649993896484","82.245002746582","82.213996887207","82.1780014038086","82.1439971923828","82.0960006713867","82.0459976196289",
"Sierra Leone","SLE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.148998260498","63.060001373291","63.1150016784668","63.0779991149902","63.0789985656738","63.1269989013672","63.0730018615723","63.0820007324219","63.0670013427734","63.0830001831055","63.0629997253418","63.1199989318848","63.0369987487793","63.0410003662109","64.3219985961914","63.5530014038086","62.7789993286133","62.0099983215332","61.2470016479492","60.492000579834","59.7470016479492","58.9959983825684","58.2599983215332","57.5349998474121","56.818000793457","57.0699996948242","57.173999786377","57.2910003662109","57.4160003662109","57.3089981079102","57.2019996643066",
"El Salvador","SLV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0719985961914","40.2299995422363","41.023998260498","42.9990005493164","44.5190010070801","43.1430015563965","41.7789993286133","41.9650001525879","45.3129997253418","45.6749992370605","45.4249992370605","45.1689987182617","44.923999786377","46.4080009460449","44.7610015869141","45.4739990234375","46.2060012817383","46.5069999694824","46.5979995727539","46.6430015563965","45.9640007019043","45.693000793457","46.6049995422363","47.5859985351563","46.1570014953613","45.1559982299805","46","45.3629989624023","45.1209983825684","45.3199996948242","45.5040016174316",
"San Marino","SMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7749996185303","24.4869995117188","24.2800006866455","24.1569995880127","24","23.7089996337891","23.3120002746582","22.9109992980957","22.5020008087158","22.1630001068115","21.8969993591309","21.5319995880127","21.318000793457","21.2129993438721","21.1119995117188","21.0669994354248","20.8549995422363","20.6599998474121","20.507999420166","20.4629993438721","20.5049991607666","20.4810009002686","20.5860004425049","20.7840003967285","21","21.1909999847412","21.3770008087158","21.5610008239746","21.7390003204346","21.7549991607666","21.7700004577637",
"Serbia","SRB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0320014953613","48.2949981689453","48.3559989929199","48.1949996948242","48.0009994506836","47.673999786377","47.5089988708496","47.2210006713867","47.0610008239746","47.2750015258789","46.8689994812012","46.5849990844727","46.2630004882813","45.9910011291504","45.7159996032715","45.5149993896484","45.3740005493164","46.0299987792969","45.3800010681152","44.2620010375977","42.9329986572266","42.7080001831055","43.0909996032715","44.0149993896484","44.4990005493164","44.2130012512207","46.2200012207031","47.0810012817383","47.5359992980957","47.4070014953613","47.2919998168945",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6710757906588","62.6668805377114","62.6735385764476","62.7003800359942","62.7390632162872","62.8620291594422","62.9642746174442","63.0451387215261","63.1191871147768","63.201904594005","63.2686666910056","63.2894546783909","63.329257181446","63.3760432808159","63.4107512206053","63.4125583326424","63.4045521388022","63.3516884987981","63.2365747082437","62.9694989773417","62.6830789303219","62.5863254373861","61.9889321174588","61.5511246838017","61.3462942415688","61.3367403168849","61.3107232206638","61.4366264360882","61.4950580886958","61.4582346034101","61.4167340611754",
"South Sudan","SSD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.0179977416992","70.9580001831055","70.9160003662109","70.8919982910156","70.8830032348633","70.8779983520508","70.8570022583008","70.8479995727539","70.838996887207","70.8219985961914","70.8000030517578","70.7539978027344","70.7099990844727","70.6709976196289","70.640998840332","70.6220016479492","70.6110000610352","70.6110000610352","70.6190032958984","70.6269989013672","70.6350021362305","70.6340026855469","70.6350021362305","70.6429977416992","70.6650009155273","70.7060012817383","70.745002746582","70.8040008544922","70.875","70.9589996337891","71.0319976806641",
"Sub-Saharan Africa","SSF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.605951844048","62.6031022136699","62.6108246016981","62.6387034905096","62.6782725594521","62.8022600237356","62.9052671253365","62.9866809655907","63.0614472248761","63.1448834705949","63.2126812887467","63.2343910079189","63.275210622674","63.3229457126262","63.3585042357516","63.3643644301738","63.3577569975136","63.3035035311809","63.1910635502878","62.9258893198608","62.6438439560189","62.5462149607385","61.9514176777408","61.5187096878335","61.3154743048418","61.3085462377242","61.2815597883555","61.4084042022147","61.4675350908651","61.4313332778418","61.3904527937472",
"Small states","SST","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.9468202845028","50.0788956827847","50.2721542220719","50.4078935999445","50.5728716004185","50.4534509982507","50.3953057642221","50.3049339304316","50.1108066309316","50.0861021494588","50.126593311372","50.220634599759","50.2727705387219","50.5867119947667","50.7815437024429","51.0689409560698","51.36301378636","51.4571262015782","51.7230338598995","51.8474416355078","51.9575842524465","52.2431768444171","52.7326901306736","53.4719616550913","53.6636342887278","53.9132961474984","54.0222959850015","54.228829262606","54.2593856930424","54.3586112678733","54.4415769232993",
"Sao Tome and Principe","STP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0320014953613","37.0909996032715","37.0699996948242","37.0359992980957","37.0379981994629","37.1150016784668","37.2709999084473","37.5219993591309","37.8440017700195","38.2130012512207","38.5870018005371","38.8499984741211","39.1030006408691","39.2960014343262","39.4679985046387","39.5970001220703","40.015998840332","40.4659996032715","40.8489990234375","41.2050018310547","41.4609985351563","41.6020011901855","41.6829986572266","41.701000213623","41.6730003356934","41.6510009765625","41.6629981994629","41.6500015258789","41.632999420166","41.4210014343262","41.2130012512207",
"Suriname","SUR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2159996032715","34.2400016784668","33.9939994812012","32.9739990234375","33.0670013427734","32.8569984436035","32.9309997558594","33.5029983520508","33.765998840332","33.6829986572266","33.992000579834","34.3950004577637","34.6920013427734","35.3450012207031","36.1990013122559","36.6430015563965","37.2270011901855","37.7330017089844","38.132999420166","38.4049987792969","38.8740005493164","39.4039993286133","39.609001159668","39.8199996948242","39.7509994506836","39.2949981689453","38.5820007324219","38.6150016784668","38.6720008850098","38.7529983520508","38.806999206543",
"Slovak Republic","SVK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7729988098145","59.7229995727539","57.6020011901855","55.1870002746582","51.4440002441406","51.568000793457","52.3059997558594","51.8079986572266","51.2270011901855","51.6839981079102","52.3040008544922","52.8549995422363","52.3370018005371","52.5940017700195","52.5139999389648","51.2669982910156","50.6730003356934","50.4830017089844","50.8889999389648","50.1839981079102","50.6370010375977","50.2109985351563","50.7290000915527","51.0750007629395","51.1220016479492","52.0029983520508","52.6389999389648","52.7949981689453","52.3790016174316","52.181999206543","51.9609985351563",
"Slovenia","SVN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4620018005371","52.25","52.0540008544922","51.8440017700195","51.6459999084473","51.4700012207031","51.3339996337891","52.5289993286133","53.0530014038086","51.7560005187988","51.2089996337891","50.9010009765625","51.6310005187988","50.2270011901855","52.7560005187988","52.7980003356934","53.2060012817383","53.435001373291","53.576000213623","53.4739990234375","53.1339988708496","52.3079986572266","52.2799987792969","51.7630004882813","52.3199996948242","52.0190010070801","52.060001373291","53.7360000610352","53.810001373291","53.4010009765625","52.9599990844727",
"Sweden","SWE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1370010375977","62.4739990234375","61.1069984436035","59.4630012512207","58.6220016479492","59.0919990539551","59.2639999389648","58.693000793457","58.1510009765625","58.8380012512207","58.3580017089844","58.4879989624023","58.5909996032715","58.7080001831055","58.4020004272461","58.8209991455078","59.2169990539551","59.6749992370605","59.7879981994629","59.3390007019043","58.9490013122559","59.4620018005371","59.7070007324219","60.1879997253418","60.382999420166","60.6759986877441","60.7179985046387","60.9780006408691","61.2980003356934","61.3839988708496","61.4469985961914",
"Eswatini","SWZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.625","42.7569999694824","42.8390007019043","42.9160003662109","43.0359992980957","43.1969985961914","43.318000793457","43.4710006713867","43.6399993896484","43.8089981079102","43.9930000305176","44.1889991760254","44.3619995117188","44.5320014953613","44.6910018920898","44.818000793457","44.9679985046387","45.0970001220703","45.234001159668","45.3709983825684","45.5149993896484","45.851001739502","46.2000007629395","46.5190010070801","46.7939987182617","46.9830017089844","47.5349998474121","47.9780006408691","48.3279991149902","48.5270004272461","48.6399993896484",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9930000305176","23.7390003204346","23.3579998016357","23.2479991912842","23.2320003509521","23.2180004119873","20.9200000762939","18.8159999847412","16.9039993286133","18.3700008392334","20.0690002441406","19.7479991912842","19.4409999847412","19.1459999084473","17.6100006103516","16.2310009002686","15.0270004272461","14.2320003509521","14.7770004272461","13.0430002212524","13.1230001449585","13.2519998550415","13.4119997024536","13.6350002288818","13.8900003433228","14.1269998550415","14.2510004043579","14.4390001296997","14.5749998092651","14.4460000991821","14.3070001602173",
"Turks and Caicos Islands","TCA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7850036621094","64.6729965209961","64.5780029296875","64.6470031738281","64.5640029907227","64.5439987182617","64.495002746582","64.4410018920898","64.390998840332","64.3929977416992","64.4000015258789","64.3109970092773","64.2480010986328","64.1569976806641","63.976001739502","63.8870010375977","63.8810005187988","63.8689994812012","63.8680000305176","63.8650016784668","63.8110008239746","63.8289985656738","63.7999992370605","63.7970008850098","63.7900009155273","63.8110008239746","63.8819999694824","63.9339981079102","63.9539985656738","63.9440002441406","63.9410018920898",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3839689314841","68.4694307027117","68.5585848496415","68.4588319307142","68.3326174278468","68.223027381681","68.1070427846977","67.9321367002129","67.7276603620788","67.4936693417829","67.2026429292596","66.3675491007855","65.4698446587326","64.7616395318103","64.0229719149229","63.3610071996161","62.8169494970734","62.8470437218391","62.5179027626029","62.1602997786295","61.7720793277855","61.7368490469763","61.5381819623153","61.1680095621057","60.9108351476655","60.5644389302465","60.156480862485","59.7325845412424","59.4699963572417","59.0325003886568","58.5905200499639",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6144452183635","53.3910506938635","52.9932027573563","51.4972057585366","51.2117394694618","50.7981096468941","50.0218758404751","49.1491292665556","48.6592080780482","49.7190511332445","49.3509036090897","48.9045069222609","48.8488425519954","48.3266355572659","47.9229090981422","47.8600297294792","47.890477310539","48.0534587260495","48.1357429834902","48.3816554479055","48.5660033561295","48.8118466304297","48.8024579923734","48.9135728130724","48.8226301138128","48.928166301938","48.9493112961434","48.9755042662664","49.0140691463033","48.7064698544151","48.3897441917174",
"Togo","TGO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5650024414063","80.5510025024414","80.5390014648438","80.556999206543","80.4649963378906","80.3919982910156","80.3290023803711","80.2639999389648","80.2679977416992","80.2740020751953","80.3079986572266","80.3720016479492","80.4390029907227","80.4940032958984","80.5690002441406","80.6600036621094","80.754997253418","80.0490036010742","79.2910003662109","78.4700012207031","77.5800018310547","76.6039962768555","76.6320037841797","76.6480026245117","76.6490020751953","76.6330032348633","76.6009979248047","76.5559997558594","76.4980010986328","76.2770004272461","76.056999206543",
"Thailand","THA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.431999206543","65.9990005493164","65.5899963378906","65.1790008544922","64.7929992675781","65.8789978027344","67.0950012207031","67.6719970703125","66.2379989624023","64.890998840332","65.6149978637695","64.2310028076172","64.2590026855469","64.3190002441406","64.2229995727539","64.5940017700195","63.8639984130859","64.6220016479492","64.8310012817383","64.8059997558594","63.8580017089844","65.9690017700195","65.1689987182617","62.435001373291","61.431999206543","60.9360008239746","60.0260009765625","59.2089996337891","59.4560012817383","59.2000007629395","58.9179992675781",
"Tajikistan","TJK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0990009307861","29.1790008544922","29.2840003967285","29.4050006866455","29.5310001373291","29.6529998779297","29.7560005187988","29.8680000305176","29.9839992523193","30.1019992828369","30.2180004119873","30.2670001983643","30.3010005950928","30.3339996337891","30.5349998474121","30.306999206543","30.0919990539551","29.863000869751","29.6429996490479","29.6539993286133","29.943000793457","30.2250003814697","30.5","30.7800006866455","31.0769996643066","31.3929996490479","31.7059993743896","31.4619998931885","31.2450008392334","31.2840003967285","31.2959995269775",
"Turkmenistan","TKM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9379997253418","48.2099990844727","48.6749992370605","48.8930015563965","49.4049987792969","49.7470016479492","49.8720016479492","50.2750015258789","50.3969993591309","50.398998260498","50.5180015563965","50.6080017089844","50.7280006408691","50.8050003051758","50.8629989624023","50.8639984130859","50.8860015869141","50.9070014953613","50.923999786377","51.0029983520508","51.1030006408691","51.2089996337891","51.3559989929199","51.5069999694824","51.6209983825684","51.685001373291","51.6870002746582","51.6430015563965","51.5629997253418","51.4070014953613","51.25",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6749642172516","41.9834056644422","42.8738705486973","43.7715820418566","44.5541006403133","45.5143635984604","45.3687345704452","46.4594317604521","46.9546978535002","47.3096213191562","47.6120821231846","48.1218938355869","48.6990400813382","49.213512403347","50.0919556073577","50.6035256935575","50.8916457482956","50.8503863494957","50.9128057358774","51.4948141033954","51.031589127809","50.6911596462783","51.5510998090474","51.4194965147154","51.1289779676223","51.4007049615555","51.560247871643","51.9228393231702","52.3040937066632","52.3087483307288","52.2995395748526",
"Timor-Leste","TLS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5469970703125","67.5319976806641","67.5090026855469","67.5319976806641","67.6699981689453","67.5950012207031","67.463996887207","67.3349990844727","67.3489990234375","67.004997253418","66.5490036010742","66.1959991455078","66.5199966430664","66.5940017700195","64.4280014038086","63.0270004272461","61.4480018615723","61.0750007629395","60.5419998168945","60.6419982910156","60.5740013122559","60.1459999084473","60.0069999694824","60.5349998474121","61.8810005187988","61.1870002746582","61.2830009460449","61.8250007629395","61.875","61.8819999694824","61.9220008850098",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5044308657489","16.5336222598798","16.5972940651518","16.6673486627453","16.9831988801989","16.7477593971088","16.6007942605559","16.542333850106","16.5615556319739","17.1990084451843","17.5121759846627","17.7776068115225","17.6414884550377","18.1301072009556","18.5268233642416","18.907007810694","18.7654828593918","19.0264881807694","18.1438831561833","18.5334430365949","18.3577893564974","18.0679406967667","18.0057982549394","18.1318296691097","17.842584538465","17.8464565138784","18.3080346216135","17.964556833934","17.9016210761408","17.867009999954","17.8158846912902",
"Tonga","TON","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9140014648438","38.3709983825684","40.7820014953613","43.1419982910156","45.443000793457","45.1450004577637","44.9659996032715","44.742000579834","44.492000579834","44.306999206543","44.2430000305176","44.4790000915527","44.818000793457","45.2099990844727","45.5540008544922","45.7410011291504","45.8339996337891","45.8310012817383","45.6660003662109","45.5169982910156","45.4140014648438","45.5530014038086","45.7029991149902","45.826000213623","45.8310012817383","45.7550010681152","45.7350006103516","45.726001739502","45.734001159668","45.7369995117188","45.757999420166",
"South Asia (IDA & IBRD)","TSA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3570008845222","29.2840563941046","29.2645491024076","29.3803903891344","29.563762912544","29.3296212276199","29.3889805913159","29.4717243736845","29.5861001774134","29.5396700819846","29.5661589533338","29.7548561168266","29.9695909378737","30.2594019969859","30.5585685794967","30.8241209813583","29.8548017517422","28.9365870206161","28.0723437123491","27.3112112164352","26.5508299135524","25.5490532731957","24.5762969578485","24.3918083490596","24.1899634616646","24.1040864943844","23.8398339712774","23.8153249972534","23.5447416592524","23.4595105499865","23.3690369740214",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.605951844048","62.6031022136699","62.6108246016981","62.6387034905097","62.6782725594521","62.8022600237356","62.9052671253365","62.9866809655907","63.0614472248761","63.1448834705949","63.2126812887467","63.2343910079189","63.275210622674","63.3229457126262","63.3585042357516","63.3643644301738","63.3577569975136","63.3035035311809","63.1910635502878","62.9258893198608","62.6438439560189","62.5462149607385","61.9514176777408","61.5187096878335","61.3154743048418","61.3085462377242","61.2815597883555","61.4084042022147","61.4675350908651","61.4313332778418","61.3904527937472",
